sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,0.12296772269591827,4.898535709905226,1.739748185359396,6.3901871200252245,-179.9776998595062,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,1.8724467381965963,2.5270749809342403,-1.558836588725466,9.01482695494498,-179.9234195876651,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,3.2415462220888003,2.509825515241455,-5.991933509370174,9.05733755513317,-179.88252051139722,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,3.7734932996742145,3.3522726329062777,10.896897788201958,5.512285833511701,-179.77892894592213,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,2.025968982071997,4.016777403072086,-6.755782806826968,-2.174489746722962,-179.77873873504356,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,-0.14583410699034793,4.885823568363425,12.75236191906195,9.795411533996553,-179.7777359241167,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,-0.14159727742600214,3.4651376877142632,-4.434535115118438,-13.390981457563125,-179.69619829805183,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,1.891499666476327,3.3354307014153823,-2.3348633985177543,4.943472505180679,-179.64550118135458,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,3.800775208166211,2.0823755331859615,0.057684305936088975,4.145587659055153,-179.61906199643053,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,0.11865049434954233,3.397192274673226,-14.557742202172623,-10.7305506459875,-179.60746218553723,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,1,"[0, 0, 0, 0, 0, 0]",11,0.0,-1.081250987441667,3.1595325095069353,-2.9796701689372025,2.074306808519477,-179.55099568367714,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,1,"[0, 0, 0, 0, 0, 0]",12,0.0,-3.8203860362999142,4.390106511551027,14.35992688607292,6.069340895947462,-179.43585081082665,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,1,"[0, 0, 0, 0, 0, 0]",13,0.0,2.25313241854382,3.0924794994386757,-5.406653381437479,-13.722054769960328,-179.40299357783593,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,1,"[0, 0, 0, 0, 0, 0]",14,0.0,-2.061369718300197,5.1955508316025405,13.4240394062668,0.07740728305079259,-179.3283525755279,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,1,"[0, 0, 0, 0, 0, 0]",15,0.0,0.7761113486834876,4.0490777255844606,6.741319380367308,8.965621930554871,-179.16152731749781,0.0,0.0,0.0,0.0,0.0,0.0
