sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,-3.923038381939901,2.943524854886218,1.397892030360865,-1.6013247514623163,-179.9388509605569,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,2.166597800507212,4.821835196611115,-1.5904131339898897,-1.7155857866960118,-179.88046071008574,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,-3.954791557677673,3.61490068665246,-0.6600758320919602,-1.9390093901154932,-179.87160039758405,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,0.5730640664907014,4.2994894551852765,1.6794133134582596,0.3197572074811692,-179.7800889680319,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,2.7031405213498294,5.000324230076362,-0.8681208463772565,2.199069240027752,-179.7758703149495,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,-2.9195557274192296,3.7281230864444397,-1.0447648826616718,1.2481651875156152,-179.70808425654755,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,2.5777053764795186,3.4118314637192597,-0.868863842790522,1.0735515216698577,-179.61488109783048,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,3.1167478254011893,2.2487668270523433,-2.141393415242345,1.3388650529850015,-179.5386045177119,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,-0.0304718601062115,5.309630787065283,-0.9731856803221155,0.22927121396784544,-179.4933455624134,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,-1.1479477761799544,3.9714727773885254,2.0039048871291314,-1.4516206790779158,-179.46448504822928,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,1,"[0, 0, 0, 0, 0, 0]",11,0.0,-1.061691179256818,3.766226033584627,-2.3755764721364914,2.3798520924883917,-179.35367934443352,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,1,"[0, 0, 0, 0, 0, 0]",12,0.0,1.4970730019366583,4.674769490254396,0.18036333075697364,0.2283515198999737,-179.30867106171777,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,1,"[0, 0, 0, 0, 0, 0]",13,0.0,1.127931356937073,2.5238951257838145,-1.1672124985552395,1.5535217790733213,-179.2295037331272,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,1,"[0, 0, 0, 0, 0, 0]",14,0.0,-2.4048224101260196,4.957260830846227,2.137248564705078,1.6562856064514726,-179.10633704758877,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,1,"[0, 0, 0, 0, 0, 0]",15,0.0,-0.9644729319788681,5.140584719952244,-0.7401681234965323,1.466509719122529,-179.06669637052715,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,1,"[0, 0, 0, 0, 0, 0]",16,0.0,1.6526183002162025,4.723387203744689,1.3373331334079945,0.8478966448498833,-179.0389860627629,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,1,"[0, 0, 0, 0, 0, 0]",17,0.0,-2.8895388675868787,2.827125924424464,-0.7449722779975143,-1.514187825959446,-178.98046523417358,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,1,"[0, 0, 0, 0, 0, 0]",18,0.0,-0.23595420036786585,3.9827768331146722,0.7670389187305382,-0.43025643668724234,-178.79822346430913,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,1,"[0, 0, 0, 0, 0, 0]",19,0.0,2.9913922875769314,3.5155477598588947,-1.9057375998823307,0.19151331621172574,-178.77166354786766,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,1,"[0, 0, 0, 0, 0, 0]",20,0.0,2.955730746515819,4.077011952321598,0.9703002035725823,-1.0431559316759431,-178.71903292907461,0.0,0.0,0.0,0.0,0.0,0.0
image_21.png,1,"[0, 0, 0, 0, 0, 0]",21,0.0,0.096715558890061,3.817750783073509,-2.482202667140862,0.5977705552214418,-178.69567836995054,0.0,0.0,0.0,0.0,0.0,0.0
image_22.png,1,"[0, 0, 0, 0, 0, 0]",22,0.0,-0.6873639001311824,4.478394832963312,0.03250418263581256,1.6684614420246842,-178.66014372258743,0.0,0.0,0.0,0.0,0.0,0.0
image_23.png,1,"[0, 0, 0, 0, 0, 0]",23,0.0,1.5427312941653923,2.890119712710576,-2.4555091514988625,-1.2482776717595327,-178.600668687433,0.0,0.0,0.0,0.0,0.0,0.0
image_24.png,1,"[0, 0, 0, 0, 0, 0]",24,0.0,0.5040374212931082,4.8791307712637355,1.9449759604418189,1.6024925176750537,-178.59294896133295,0.0,0.0,0.0,0.0,0.0,0.0
image_25.png,1,"[0, 0, 0, 0, 0, 0]",25,0.0,3.9365776222846938,3.5763345237372506,0.5287543808595792,0.6096654708998521,-178.49624122265638,0.0,0.0,0.0,0.0,0.0,0.0
image_26.png,1,"[0, 0, 0, 0, 0, 0]",26,0.0,0.32832427074944714,4.140375261064811,-0.9515746647955718,-1.7059593138997746,-178.38955534326394,0.0,0.0,0.0,0.0,0.0,0.0
