sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,3.1898398772227132,1.5127916600524718,-16.687966095752227,15.837242159635814,-179.8693737500831,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,-5.350417716579635,3.806721456360344,-15.994126100493943,9.835216076292518,-179.85332352774418,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,-4.1586562168524335,4.511924859701939,16.949150129977127,6.878505371825071,-179.84417695638206,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,-2.562171964179844,2.885825234532594,-8.903620237765036,0.022917230614694972,-179.78935646485456,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,-0.7682474800025254,4.2295710585020885,-2.3913478808813764,24.727662539559923,-179.78864849415342,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,3.0555221604372935,4.876133056815336,-19.682022459600745,16.61866447051679,-179.76927273847605,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,-2.6576260422086793,2.1775469534541116,-14.188541375041591,4.174691384741951,-179.72458710452875,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,-1.0769372126960732,3.0949616155047623,23.31734155070096,-24.424140360779084,-179.68362430645445,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,5.358658301506713,4.052216946526066,16.189078119576777,19.769626027751755,-179.68058857909674,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,0.8471417429569339,4.6106843478964095,6.680097402534525,-14.391309645212797,-179.67473484716686,0.0,0.0,0.0,0.0,0.0,0.0
image_11.png,1,"[0, 0, 0, 0, 0, 0]",11,0.0,-4.19442818608411,5.355430528128043,-23.994799653502252,1.2831347696799718,-179.6613310954605,0.0,0.0,0.0,0.0,0.0,0.0
image_12.png,1,"[0, 0, 0, 0, 0, 0]",12,0.0,-1.364425383706175,3.6303645212390423,-24.854023205589414,11.304181228465033,-179.66064984376425,0.0,0.0,0.0,0.0,0.0,0.0
image_13.png,1,"[0, 0, 0, 0, 0, 0]",13,0.0,5.578547146794719,2.5184929827223344,5.704811965607892,2.5453434933200576,-179.62454949571043,0.0,0.0,0.0,0.0,0.0,0.0
image_14.png,1,"[0, 0, 0, 0, 0, 0]",14,0.0,2.8663972457900755,4.359114059927987,-7.624618083593184,-2.3037627428610037,-179.36990090904436,0.0,0.0,0.0,0.0,0.0,0.0
image_15.png,1,"[0, 0, 0, 0, 0, 0]",15,0.0,2.723555037264177,4.400720076752046,-23.730191976288967,-18.615663176119405,-179.35587429528414,0.0,0.0,0.0,0.0,0.0,0.0
image_16.png,1,"[0, 0, 0, 0, 0, 0]",16,0.0,1.756602215590652,1.5463621982612148,0.4811558040942856,-5.909013431886343,-179.3096740821835,0.0,0.0,0.0,0.0,0.0,0.0
image_17.png,1,"[0, 0, 0, 0, 0, 0]",17,0.0,-0.6469434180529738,4.539068870639573,4.060730281634356,5.629587015212699,-179.1504947927914,0.0,0.0,0.0,0.0,0.0,0.0
image_18.png,1,"[0, 0, 0, 0, 0, 0]",18,0.0,-5.694348044453491,4.786851414969149,10.803943774487394,9.103282962633408,-179.14316500858646,0.0,0.0,0.0,0.0,0.0,0.0
image_19.png,1,"[0, 0, 0, 0, 0, 0]",19,0.0,1.041937577653293,5.2454243285721915,-19.08542476640121,0.4665904027656218,-179.11888142993183,0.0,0.0,0.0,0.0,0.0,0.0
image_20.png,1,"[0, 0, 0, 0, 0, 0]",20,0.0,-3.608498374028492,2.411720440412252,17.970586510312053,15.4469391117591,-178.93143020495202,0.0,0.0,0.0,0.0,0.0,0.0
image_21.png,1,"[0, 0, 0, 0, 0, 0]",21,0.0,-5.965283312878045,1.5094500764346548,20.202044389398118,0.19961985699432105,-178.751100555335,0.0,0.0,0.0,0.0,0.0,0.0
image_22.png,1,"[0, 0, 0, 0, 0, 0]",22,0.0,-0.3020096804382204,2.974796592329374,21.32448952985549,2.2978580866497786,-178.5542051190705,0.0,0.0,0.0,0.0,0.0,0.0
image_23.png,1,"[0, 0, 0, 0, 0, 0]",23,0.0,2.382038584447553,3.7302659686730832,-5.611620750912277,-8.34896355113936,-178.50454468690728,0.0,0.0,0.0,0.0,0.0,0.0
image_24.png,1,"[0, 0, 0, 0, 0, 0]",24,0.0,3.3029780723265674,2.128475204170015,14.528461271769267,-22.9438990469735,-178.44840327015714,0.0,0.0,0.0,0.0,0.0,0.0
image_25.png,1,"[0, 0, 0, 0, 0, 0]",25,0.0,-2.836761713042407,2.4160493902564486,-11.999684853497323,-23.160080223800854,-178.39486297034094,0.0,0.0,0.0,0.0,0.0,0.0
image_26.png,1,"[0, 0, 0, 0, 0, 0]",26,0.0,-2.400231847685195,1.8072395735067657,15.800792540674578,21.566816941216167,-178.3792732899114,0.0,0.0,0.0,0.0,0.0,0.0
image_27.png,1,"[0, 0, 0, 0, 0, 0]",27,0.0,-3.013141962889902,2.090372204928961,-13.922467267651923,7.30322983684168,-178.35508032143844,0.0,0.0,0.0,0.0,0.0,0.0
image_28.png,1,"[0, 0, 0, 0, 0, 0]",28,0.0,-1.0210710871675648,4.528094543935544,16.80919166089135,-1.1248877811241726,-178.31548620199055,0.0,0.0,0.0,0.0,0.0,0.0
image_29.png,1,"[0, 0, 0, 0, 0, 0]",29,0.0,-1.570178331292552,5.258687166945378,13.172815426623721,16.248526892010425,-178.2638018742943,0.0,0.0,0.0,0.0,0.0,0.0
image_30.png,1,"[0, 0, 0, 0, 0, 0]",30,0.0,5.858329431804748,4.047818483735979,10.103474500482015,20.326748040450177,-177.97248411175983,0.0,0.0,0.0,0.0,0.0,0.0
image_31.png,1,"[0, 0, 0, 0, 0, 0]",31,0.0,-0.3697041895331976,3.4913781202032586,16.591807586310708,-2.283742954181779,-177.90492717156386,0.0,0.0,0.0,0.0,0.0,0.0
image_32.png,1,"[0, 0, 0, 0, 0, 0]",32,0.0,-2.9024045795072695,1.964795573931137,-23.85378454677516,13.235854697329678,-177.87699311475032,0.0,0.0,0.0,0.0,0.0,0.0
image_33.png,1,"[0, 0, 0, 0, 0, 0]",33,0.0,-0.522151932079435,4.5154637611038755,2.3625458334516622,-20.20768592896829,-177.76363362369915,0.0,0.0,0.0,0.0,0.0,0.0
image_34.png,1,"[0, 0, 0, 0, 0, 0]",34,0.0,-5.890250442253519,4.426674193054377,16.556844490815706,-6.966580250272774,-177.75852070417065,0.0,0.0,0.0,0.0,0.0,0.0
image_35.png,1,"[0, 0, 0, 0, 0, 0]",35,0.0,-2.547868106625,2.245005917220937,-21.179188638363183,-3.355951954780867,-177.7264203898966,0.0,0.0,0.0,0.0,0.0,0.0
image_36.png,1,"[0, 0, 0, 0, 0, 0]",36,0.0,-1.2028137525642641,3.643856849896123,22.81875782668792,5.223126994077049,-177.62691211296075,0.0,0.0,0.0,0.0,0.0,0.0
image_37.png,1,"[0, 0, 0, 0, 0, 0]",37,0.0,-2.01766751606453,2.572446340915008,6.66016314290815,-6.552334784639875,-177.60277167457826,0.0,0.0,0.0,0.0,0.0,0.0
image_38.png,1,"[0, 0, 0, 0, 0, 0]",38,0.0,5.800427913716371,3.9287177941031035,8.372388363198418,6.055763205765281,-177.56657446987964,0.0,0.0,0.0,0.0,0.0,0.0
image_39.png,1,"[0, 0, 0, 0, 0, 0]",39,0.0,2.918222859470456,3.6348772178160687,-0.6816233662032118,9.561621550998808,-177.56365287981052,0.0,0.0,0.0,0.0,0.0,0.0
image_40.png,1,"[0, 0, 0, 0, 0, 0]",40,0.0,0.7876522165806232,3.3195114268516366,22.1434042071201,17.411789115353635,-177.56247095794004,0.0,0.0,0.0,0.0,0.0,0.0
image_41.png,1,"[0, 0, 0, 0, 0, 0]",41,0.0,1.3639127186739763,4.558856815255742,7.458203680750607,-14.098950140391281,-177.53388280304029,0.0,0.0,0.0,0.0,0.0,0.0
image_42.png,1,"[0, 0, 0, 0, 0, 0]",42,0.0,5.00699887933569,5.088788550215864,0.5075502804668446,12.21593558788421,-177.5224447995182,0.0,0.0,0.0,0.0,0.0,0.0
image_43.png,1,"[0, 0, 0, 0, 0, 0]",43,0.0,-0.9088422131995211,2.5755242103604163,11.797436290080348,20.04411412461952,-177.49119102149805,0.0,0.0,0.0,0.0,0.0,0.0
image_44.png,1,"[0, 0, 0, 0, 0, 0]",44,0.0,-4.988518480779342,3.6223653078496825,-11.39512825572901,8.249875057271602,-177.45556852603437,0.0,0.0,0.0,0.0,0.0,0.0
image_45.png,1,"[0, 0, 0, 0, 0, 0]",45,0.0,-1.6860903696232583,2.738767831402226,6.731700899224997,23.91525816373857,-177.45271883436186,0.0,0.0,0.0,0.0,0.0,0.0
image_46.png,1,"[0, 0, 0, 0, 0, 0]",46,0.0,-5.861659164212783,4.257763606186634,-2.508213044369654,7.710086401153134,-177.28611031786613,0.0,0.0,0.0,0.0,0.0,0.0
image_47.png,1,"[0, 0, 0, 0, 0, 0]",47,0.0,-1.7760183438896888,3.2618611641703015,19.124567503808308,-15.92520806534458,-176.96155063147796,0.0,0.0,0.0,0.0,0.0,0.0
image_48.png,1,"[0, 0, 0, 0, 0, 0]",48,0.0,1.0142628525957162,3.2316171996068164,0.7355612679448846,-4.715917853461821,-176.95753264205783,0.0,0.0,0.0,0.0,0.0,0.0
image_49.png,1,"[0, 0, 0, 0, 0, 0]",49,0.0,-3.954135519965266,5.173331849709275,-7.170493806341838,21.297831162703012,-176.7652275224814,0.0,0.0,0.0,0.0,0.0,0.0
image_50.png,1,"[0, 0, 0, 0, 0, 0]",50,0.0,5.851294175043005,1.7316968969404667,-8.47854751182614,-22.082376432347996,-176.74239177231902,0.0,0.0,0.0,0.0,0.0,0.0
image_51.png,1,"[0, 0, 0, 0, 0, 0]",51,0.0,-4.482749333460648,3.002134717083187,11.89676375996504,-16.19685500847956,-176.67150252007144,0.0,0.0,0.0,0.0,0.0,0.0
image_52.png,1,"[0, 0, 0, 0, 0, 0]",52,0.0,-1.8576033955049436,1.9829877884511133,-13.652032900335676,-3.9249910683400877,-176.64141467913922,0.0,0.0,0.0,0.0,0.0,0.0
image_53.png,1,"[0, 0, 0, 0, 0, 0]",53,0.0,3.831057788098052,2.996713942099498,10.203697052539766,-19.569892073933964,-176.60601129420496,0.0,0.0,0.0,0.0,0.0,0.0
image_54.png,1,"[0, 0, 0, 0, 0, 0]",54,0.0,-5.329808900252354,2.5449781357006303,-0.6823762443064112,14.378373020865773,-176.6008283099841,0.0,0.0,0.0,0.0,0.0,0.0
image_55.png,1,"[0, 0, 0, 0, 0, 0]",55,0.0,5.762106822250422,3.823969822399961,20.036767647289587,22.587691496643572,-176.52188912953042,0.0,0.0,0.0,0.0,0.0,0.0
image_56.png,1,"[0, 0, 0, 0, 0, 0]",56,0.0,0.007007399962963845,3.506493355414685,-22.42508839384094,-16.104563018847422,-176.4701021092768,0.0,0.0,0.0,0.0,0.0,0.0
image_57.png,1,"[0, 0, 0, 0, 0, 0]",57,0.0,2.5856298507626256,4.506553849322161,24.854881037454447,-17.374730555227508,-176.46980331065296,0.0,0.0,0.0,0.0,0.0,0.0
image_58.png,1,"[0, 0, 0, 0, 0, 0]",58,0.0,-2.8739425681757216,5.172025805742701,0.6805701199567977,-11.170848981159953,-176.19162581866544,0.0,0.0,0.0,0.0,0.0,0.0
image_59.png,1,"[0, 0, 0, 0, 0, 0]",59,0.0,-3.1277644662156137,4.415850929971105,-0.4992089761788705,5.701335892535141,-176.18346017193468,0.0,0.0,0.0,0.0,0.0,0.0
image_60.png,1,"[0, 0, 0, 0, 0, 0]",60,0.0,-3.504144315609904,3.821441018991547,-0.5072261337512991,-20.793440223884808,-176.17589342374055,0.0,0.0,0.0,0.0,0.0,0.0
image_61.png,1,"[0, 0, 0, 0, 0, 0]",61,0.0,-4.840016744114848,4.724451635661115,-23.13858055172977,-4.93993508038454,-175.9975913258649,0.0,0.0,0.0,0.0,0.0,0.0
image_62.png,1,"[0, 0, 0, 0, 0, 0]",62,0.0,-4.862894250908478,1.7703974941204166,4.827076138350321,20.007305962940023,-175.95624964213656,0.0,0.0,0.0,0.0,0.0,0.0
image_63.png,1,"[0, 0, 0, 0, 0, 0]",63,0.0,-2.119894518232683,4.710881446665476,21.92980682216087,-11.831964551403045,-175.94522388942133,0.0,0.0,0.0,0.0,0.0,0.0
image_64.png,1,"[0, 0, 0, 0, 0, 0]",64,0.0,0.4140997468488852,5.010975825428545,18.93257488809232,6.9329641210030175,-175.88685045263327,0.0,0.0,0.0,0.0,0.0,0.0
image_65.png,1,"[0, 0, 0, 0, 0, 0]",65,0.0,-2.9605342376835626,3.1689744658203294,19.875761928505256,-21.668547816991396,-175.86961625735313,0.0,0.0,0.0,0.0,0.0,0.0
image_66.png,1,"[0, 0, 0, 0, 0, 0]",66,0.0,-4.229276142294797,2.776261318514058,-21.247386768163288,19.544198475690713,-175.83009217295384,0.0,0.0,0.0,0.0,0.0,0.0
image_67.png,1,"[0, 0, 0, 0, 0, 0]",67,0.0,-1.8238103637696632,4.307689370828657,2.609366933562839,17.437710661079244,-175.80823034331513,0.0,0.0,0.0,0.0,0.0,0.0
image_68.png,1,"[0, 0, 0, 0, 0, 0]",68,0.0,-4.376677452369606,5.269280296635392,-22.62273174439246,6.531432511880013,-175.6960917718999,0.0,0.0,0.0,0.0,0.0,0.0
image_69.png,1,"[0, 0, 0, 0, 0, 0]",69,0.0,-1.5257617125369176,3.55769031223818,-23.742766106680286,-20.43776894178523,-175.6686397080886,0.0,0.0,0.0,0.0,0.0,0.0
image_70.png,1,"[0, 0, 0, 0, 0, 0]",70,0.0,0.6921247800758277,1.7166068145157811,-14.429488389671052,-11.826885212677457,-175.5393658447778,0.0,0.0,0.0,0.0,0.0,0.0
image_71.png,1,"[0, 0, 0, 0, 0, 0]",71,0.0,2.1818447474295137,3.7288009047777018,-5.029205652633088,10.948343816309638,-175.50043482367752,0.0,0.0,0.0,0.0,0.0,0.0
image_72.png,1,"[0, 0, 0, 0, 0, 0]",72,0.0,-2.6209875022841023,5.223309845000915,13.573084989704235,11.05966419893737,-175.2645751885708,0.0,0.0,0.0,0.0,0.0,0.0
image_73.png,1,"[0, 0, 0, 0, 0, 0]",73,0.0,0.6535072570023139,3.6377897208085574,13.322962363822718,3.6878018254795073,-175.239190706347,0.0,0.0,0.0,0.0,0.0,0.0
image_74.png,1,"[0, 0, 0, 0, 0, 0]",74,0.0,-1.1709512956693517,5.175905570057099,4.4135228462857015,-20.583314750619415,-175.18724511472237,0.0,0.0,0.0,0.0,0.0,0.0
image_75.png,1,"[0, 0, 0, 0, 0, 0]",75,0.0,-5.297437465310843,3.0595488491588276,12.105314160626179,3.023900670458147,-175.14092214620882,0.0,0.0,0.0,0.0,0.0,0.0
image_76.png,1,"[0, 0, 0, 0, 0, 0]",76,0.0,3.729271406674979,3.3992224145307377,-9.923988085137514,2.972384691748964,-174.7595775058012,0.0,0.0,0.0,0.0,0.0,0.0
image_77.png,1,"[0, 0, 0, 0, 0, 0]",77,0.0,-5.841027988123781,2.7738825717344437,8.171970323465892,-12.434302448459128,-174.75580495353944,0.0,0.0,0.0,0.0,0.0,0.0
image_78.png,1,"[0, 0, 0, 0, 0, 0]",78,0.0,-2.472139057053121,4.409239211686554,1.1063874692067444,23.554276668663718,-174.7505676539876,0.0,0.0,0.0,0.0,0.0,0.0
image_79.png,1,"[0, 0, 0, 0, 0, 0]",79,0.0,0.3790389470223019,5.172649578914288,13.485091143377858,3.546858484939726,-174.67360432632742,0.0,0.0,0.0,0.0,0.0,0.0
image_80.png,1,"[0, 0, 0, 0, 0, 0]",80,0.0,3.717942146186706,4.423372592719002,-3.6143596040679355,-22.204162228703993,-174.67292329571663,0.0,0.0,0.0,0.0,0.0,0.0
image_81.png,1,"[0, 0, 0, 0, 0, 0]",81,0.0,4.42938334481201,4.886546756415197,-0.1338213349925219,-16.03977387383449,-174.66040687086291,0.0,0.0,0.0,0.0,0.0,0.0
image_82.png,1,"[0, 0, 0, 0, 0, 0]",82,0.0,-5.595437256443205,3.4285604932992086,16.909011624141108,13.755933978870836,-174.62842452338114,0.0,0.0,0.0,0.0,0.0,0.0
image_83.png,1,"[0, 0, 0, 0, 0, 0]",83,0.0,3.3990310919827103,4.054968348925512,-9.913732479447207,20.967914148837927,-174.6256311894797,0.0,0.0,0.0,0.0,0.0,0.0
image_84.png,1,"[0, 0, 0, 0, 0, 0]",84,0.0,3.1170468895665255,5.266072052494174,9.971705944792859,3.198148702814791,-174.6091976116334,0.0,0.0,0.0,0.0,0.0,0.0
image_85.png,1,"[0, 0, 0, 0, 0, 0]",85,0.0,-5.223171441429327,5.269274830102335,7.790788945568664,-9.265104782774735,-174.57042654244384,0.0,0.0,0.0,0.0,0.0,0.0
image_86.png,1,"[0, 0, 0, 0, 0, 0]",86,0.0,1.4596618749016805,4.858749823863356,-19.704019107056258,-10.767456360145477,-174.41910002556503,0.0,0.0,0.0,0.0,0.0,0.0
image_87.png,1,"[0, 0, 0, 0, 0, 0]",87,0.0,-1.462381966221626,4.9514481259469765,-10.601421554820762,6.258531546866173,-174.40405108657058,0.0,0.0,0.0,0.0,0.0,0.0
image_88.png,1,"[0, 0, 0, 0, 0, 0]",88,0.0,-2.9209379710765337,5.189800051831699,-21.90525329587661,14.286648922168133,-174.35377203454686,0.0,0.0,0.0,0.0,0.0,0.0
image_89.png,1,"[0, 0, 0, 0, 0, 0]",89,0.0,4.143140890363899,2.6161983350367675,-7.963600830458223,5.022238171813353,-174.30058327657486,0.0,0.0,0.0,0.0,0.0,0.0
image_90.png,1,"[0, 0, 0, 0, 0, 0]",90,0.0,-0.11957639229794736,5.1040744239695535,15.523105591600704,17.188624964711053,-174.25745706874383,0.0,0.0,0.0,0.0,0.0,0.0
image_91.png,1,"[0, 0, 0, 0, 0, 0]",91,0.0,-5.6586731042907426,3.1240263476278605,18.378876394547255,5.762279212231704,-174.05014921954574,0.0,0.0,0.0,0.0,0.0,0.0
image_92.png,1,"[0, 0, 0, 0, 0, 0]",92,0.0,-4.443925544985847,5.239042962706266,-5.208200766314469,23.70855015859472,-174.00640792867546,0.0,0.0,0.0,0.0,0.0,0.0
image_93.png,1,"[0, 0, 0, 0, 0, 0]",93,0.0,4.825576392845667,3.4314730513655216,11.403211682827823,-20.232941081980677,-173.90340277715862,0.0,0.0,0.0,0.0,0.0,0.0
image_94.png,1,"[0, 0, 0, 0, 0, 0]",94,0.0,2.3331745996516737,2.605234566885249,7.4353776060524766,-10.696817312135638,-173.8411378850229,0.0,0.0,0.0,0.0,0.0,0.0
image_95.png,1,"[0, 0, 0, 0, 0, 0]",95,0.0,4.990191166993075,4.325372771230203,23.815792902684436,-0.16514807526454334,-173.81536941336302,0.0,0.0,0.0,0.0,0.0,0.0
image_96.png,1,"[0, 0, 0, 0, 0, 0]",96,0.0,1.4923462642051737,4.8113152435511894,-21.06099302074716,11.508647497950562,-173.73561047094063,0.0,0.0,0.0,0.0,0.0,0.0
image_97.png,1,"[0, 0, 0, 0, 0, 0]",97,0.0,2.899548896898299,1.727883251890098,-6.032179405091533,13.994092328386657,-173.6679135168191,0.0,0.0,0.0,0.0,0.0,0.0
image_98.png,1,"[0, 0, 0, 0, 0, 0]",98,0.0,4.201556539524976,4.859153176587533,-6.1622814075101395,22.58797284897487,-173.60690185815724,0.0,0.0,0.0,0.0,0.0,0.0
image_99.png,1,"[0, 0, 0, 0, 0, 0]",99,0.0,3.1087906812473953,2.4012044559970924,21.076120375092685,20.539118920879538,-173.47756239177502,0.0,0.0,0.0,0.0,0.0,0.0
image_100.png,1,"[0, 0, 0, 0, 0, 0]",100,0.0,3.2447602448365167,5.4191478380126235,7.16299376136682,-20.57880768912057,-173.4008001458476,0.0,0.0,0.0,0.0,0.0,0.0
image_101.png,1,"[0, 0, 0, 0, 0, 0]",101,0.0,-3.846863988056788,3.783009314286567,24.045555247121882,19.278020395603043,-173.21077817515152,0.0,0.0,0.0,0.0,0.0,0.0
image_102.png,1,"[0, 0, 0, 0, 0, 0]",102,0.0,-0.2204659755986409,3.932251317573073,-18.523177873070303,20.539816588873236,-173.20066366491744,0.0,0.0,0.0,0.0,0.0,0.0
image_103.png,1,"[0, 0, 0, 0, 0, 0]",103,0.0,3.7152437700354337,4.139799755112724,9.119265409498503,-9.699005314111425,-173.10374923227408,0.0,0.0,0.0,0.0,0.0,0.0
image_104.png,1,"[0, 0, 0, 0, 0, 0]",104,0.0,-0.35535515608034274,1.617564094340889,0.7728711521702252,-16.24998703337431,-172.99991566622901,0.0,0.0,0.0,0.0,0.0,0.0
image_105.png,1,"[0, 0, 0, 0, 0, 0]",105,0.0,1.8345038950738193,5.387426665572072,10.442713781704995,-1.0955056135969699,-172.86193978893044,0.0,0.0,0.0,0.0,0.0,0.0
image_106.png,1,"[0, 0, 0, 0, 0, 0]",106,0.0,-1.3574971078537192,2.075698885237786,8.010409853404745,16.58001911257363,-172.86164103439927,0.0,0.0,0.0,0.0,0.0,0.0
image_107.png,1,"[0, 0, 0, 0, 0, 0]",107,0.0,3.0835300636438454,4.980997912215731,5.716780040518838,16.738549264584492,-172.86146148017264,0.0,0.0,0.0,0.0,0.0,0.0
image_108.png,1,"[0, 0, 0, 0, 0, 0]",108,0.0,1.3746531034136895,3.4457207302128117,-21.151370825228327,-9.912927817847084,-172.83440046650853,0.0,0.0,0.0,0.0,0.0,0.0
image_109.png,1,"[0, 0, 0, 0, 0, 0]",109,0.0,-4.203073427743769,4.867146521712253,15.15803014948252,13.67004708446558,-172.79393727882822,0.0,0.0,0.0,0.0,0.0,0.0
image_110.png,1,"[0, 0, 0, 0, 0, 0]",110,0.0,-4.115026563285909,1.9162493767361917,12.741203875997343,10.307500088397369,-172.58622451368694,0.0,0.0,0.0,0.0,0.0,0.0
image_111.png,1,"[0, 0, 0, 0, 0, 0]",111,0.0,-0.03319906401098205,2.0557842898981127,15.71604882222882,-16.376083459331717,-172.58026114015834,0.0,0.0,0.0,0.0,0.0,0.0
