sensor_image,obj_id,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
image_1.png,1,"[0, 0, 0, 0, 0, 0]",1,0.0,2.316039022485069,3.8722023712343887,0.8476470882040399,6.762456472798156,-154.30602613295545,0.0,0.0,0.0,0.0,0.0,0.0
image_2.png,1,"[0, 0, 0, 0, 0, 0]",2,0.0,0.643906588933655,4.029952608830029,-5.113407210734319,12.524416493707673,-133.06245241504016,0.0,0.0,0.0,0.0,0.0,0.0
image_3.png,1,"[0, 0, 0, 0, 0, 0]",3,0.0,-2.567254580201996,3.924275879744985,-9.41615000332807,5.089847004071913,-108.19002708219611,0.0,0.0,0.0,0.0,0.0,0.0
image_4.png,1,"[0, 0, 0, 0, 0, 0]",4,0.0,2.232924209950708,3.2930132059496193,-7.5205384867317,-10.260962241900655,-29.59695742588167,0.0,0.0,0.0,0.0,0.0,0.0
image_5.png,1,"[0, 0, 0, 0, 0, 0]",5,0.0,-2.3087728239819363,3.700845667067518,3.6683839593222274,-12.351831013568857,11.015464293383758,0.0,0.0,0.0,0.0,0.0,0.0
image_6.png,1,"[0, 0, 0, 0, 0, 0]",6,0.0,-3.3754803019642736,3.4220188161719696,14.977835046668833,0.1404705640800472,15.129687679698463,0.0,0.0,0.0,0.0,0.0,0.0
image_7.png,1,"[0, 0, 0, 0, 0, 0]",7,0.0,-0.002224878572308242,3.4307416544000184,-7.48859547382564,-12.30343462401224,19.238366828302787,0.0,0.0,0.0,0.0,0.0,0.0
image_8.png,1,"[0, 0, 0, 0, 0, 0]",8,0.0,-3.3181463965267275,4.778617793547071,-5.651437361241481,11.684369414698569,71.66832641940806,0.0,0.0,0.0,0.0,0.0,0.0
image_9.png,1,"[0, 0, 0, 0, 0, 0]",9,0.0,3.691829413144359,3.854521311880735,7.400218388985962,-1.4633086495121148,141.4967392777632,0.0,0.0,0.0,0.0,0.0,0.0
image_10.png,1,"[0, 0, 0, 0, 0, 0]",10,0.0,1.8283445581952948,3.973846309023507,7.777227278236968,14.226674742783988,151.48441165522354,0.0,0.0,0.0,0.0,0.0,0.0
